earlyAD,lateAD
AL009179.3,AKR1C2
AL161638.2,AC079177.1
OR10G6,BRF2
IGKV2D-23,ZNF350-AS1
LINC02584,LRRC75B
AC010768.1,LINC01364
HOXA6,AC025580.2
AC027315.1,DYNC1I2
TAF11L13,CDC42EP5
LINC01218,EFCAB14
AC010987.1,DGAT2
GLS2,KIFC2
AC082651.1,ITGB1
GPX5,BOD1
AC138956.1,ASPH
AC007613.1,AC012360.1
CD22,SLC22A14
AC091180.5,CHRNB3
RMND5B,TMEM147
AL035425.3,AC140725.1
C5orf58,CHST13
AL034550.3,ACAA2
ERVH48-1,H2AFY2
RIBC1,AC004917.1
MELTF,ZNF85
XYLB,AC009549.1
AL356489.1,AC016526.1
LINC01831,PLA2G4C-AS1
TMEM273,SLC44A2
RCC1L,TMLHE-AS1
AL513548.3,FGD5
MIS18A,SLBP
LSP1,LINC02251
AL358072.1,AL118556.1
ATRN,NUDT22
AL021707.4,AP000821.2
GPR150,AC005229.5
TIMM10B,SPRYD7
CD48,AC008728.1
LINC02188,ZBTB25
LINC02182,ARID3B
GLYATL2,AL355312.2
ZNF225,TWIST1
AC020658.4,ABCG1
AC005339.1,AC024270.5
LINC01965,GSK3B
AC068189.2,C9
AL592528.1,RPA2
AC122694.1,C10orf142
AC010333.1,EBLN2
MAST3,OCEL1
LINC00381,LINC01901
AL358787.1,AC104187.1
AC002066.1,BCORL1
AC245041.1,YBX2
CYP2W1,NUBP2
AC021755.2,ANGPT4
AC007029.1,FIBCD1
AC090200.1,PLAAT3
AC108206.1,AC104532.2
ZCCHC13,AL450338.2
AC020911.3,AL161938.1
DTYMK,ERCC6L
AL845331.2,WDR7
LINC00363,AGPAT1
CPT2,LINC02218
LINC01522,AL049780.2
AC007673.1,ARHGAP40
AC022211.2,AL365295.2
AC092436.3,OXCT1-AS1
MAN2A2,FOXM1
CCDC28B,POM121L2
PXK,ITM2C
ZNF84-DT,RPRD1A
APOBEC3C,AC011751.1
AL133453.1,SAPCD2
AL161729.2,ACVR2B
LINC00458,TRMT2A
AC087463.1,BOLA2B
XG,TMEM167A
CCL4,WAS
LINC00379,OR2AT4
AC019117.2,AL118558.4
PTGDS,LYPD6B
USP17L2,LINC01618
LINC02462,AL451069.2
SMAD3,TRIM52-AS1
EIF4E1B,AC023283.1
RGMA,AC103796.1
AC006487.2,PELI1
BIN1,AL161669.3
CEACAM8,IDE
OR10A2,ASB3
PTCD3,RTTN
AC017007.5,ZSCAN21
AL353693.1,RAI1-AS1
FAM50A,MTBP
GPR4,AC004938.2
HOXB3,AC027801.4
BARD1,RIDA
TSPAN18-AS1,AC010609.1
TARS2,LINC01703
OR51D1,FAM189A2
RBPMS-AS1,DRAM1
NMD3,RBFADN
LINC02035,UXT
LINC00239,TBC1D8-AS1
RHOC,CPSF7
AC104451.2,TFG
AC012615.5,AP000253.1
FMOD,CMTR1
ATRAID,MYEF2
AL078599.2,SATL1
AC110015.1,PCP4L1
LINC02096,AL512357.1
AC096585.1,EIF2S1
ZNF212,AP005203.1
SYK,HPF1
GRB10,ANKRD62
AC126182.3,AC004221.1
OR5B2,B4GALNT3
FBLIM1,AL354707.1
AC100858.3,HAS1
AC104350.1,AC009686.1
CREB3L4,IQCD
ELANE,PPP5C
AL023803.1,RPL23
LINC01593,ILRUN
SPRR4,AL035416.1
CRYAA,AL049869.2
TAF11L11,SPART
TRGV10,XK
AC141257.2,AL355834.2
IGKV3OR2-268,DAO
AC092848.1,SMTNL1
TRDJ4,RP9
AL359458.1,LINC02482
KRTAP1-3,AL683807.1
LINC02205,PRKX
TRAJ53,NCAPD2
AP000534.1,AL391244.2
AC036222.2,HEG1
MAGEB18,RAD51AP1
HOXA4,AL358777.1
AC091832.1,AC027243.3
REG3A,AC245297.3
AL365273.1,MESP2
ALPI,AP000662.1
AC005256.1,EIF4E1B
FAM236C,KCNQ5-AS1
TRBV12-2,ARSH
TRAV34,AC022168.1
LINC00564,GLOD4
AC005224.1,EMC10
SPATA31D4,AC104781.1
TMEM212-IT1,TNS1
AL445238.1,VPS9D1-AS1
TRAV29DV5,OSBPL11
CABS1,CR381653.1
PPP1R2C,SLFNL1
SOX1,LINC02050
DOHH,AC067773.1
AP001464.1,RNASEH1
AC004765.1,MPZ
CEACAM7,LINC00964
AL390236.1,SMC5-AS1
AL162171.2,AC109349.1
AC022523.3,ADARB1
AC009093.6,CSE1L
AL391597.1,AC079354.3
ACD,LINC00636
AC106038.1,CDPF1
ZFP90,TACO1
AC007731.3,UNC13C
AC021504.1,HAGHL
SLC25A19,LTBP2
AL132656.3,AC105219.1
VWC2L,TMEM121
PBOV1,PDZD8
SLC26A8,ECE1
AGPAT2,AC010531.6
AC007405.1,LINC01258
IGKC,AL359813.1
TRGV4,TTC32
EBNA1BP2,DOLK
AC079950.1,BRDT
AL590440.2,DNMT3B
DDT,SNHG11
LINC02395,LINC01823
LAPTM4A,ST6GALNAC2
AC010969.2,AC012640.2
EIF2S1,AL034550.2
ORMDL3,MSRB1
AL158151.4,LINC02454
AC139491.4,MPHOSPH10
FABP9,AL627171.1
AC010907.2,AC016766.1
IGFBP1,AC092078.2
CTSO,C12orf66
AP000757.1,TMEM268
AC109809.1,COL18A1-AS1
LINC01572,GAS6-DT
THTPA,LPGAT1
LINC01258,AMY2B
AC121342.1,DPYSL2
AC138028.2,AC073957.1
AC005495.2,AC015712.2
CAPRIN2,MID1
ZCCHC7,CCDC40
KRT14,RAB17
AC012653.2,MED7
CCDC194,AL357614.1
LINC02318,LINC01146
DARS2,AL137017.1
AL021918.3,DNAJC3-DT
FOXN3-AS1,LINC00519
NAAA,ADGRB2
ARHGAP28,C12orf10
LINC01005,SLC39A13
LRRC52-AS1,CCDC26
BSND,AC007285.2
DEFB121,AC114763.1
GOLPH3L,SLC29A2
AC023787.3,MAN1C1
MTUS2-AS1,AC092279.1
AC015712.2,TBC1D15
AC026341.2,PALD1
CLUAP1,NFATC2
AC012358.1,LINC00629
AL162457.2,LINC01723
AC002128.2,RPS27L
ATP5MC1,ZNF674-AS1
AC009237.14,LINC01891
AC009065.5,LINC02769
AC004839.2,SLC25A27
LINC02139,AC138956.2
AC111000.4,PPP1R12C
EMP3,USP15
AC092138.1,PNLIPRP3
AL096828.5,AL772363.1
AC007834.1,AP000944.7
THBS3,CALCOCO2
AL138740.1,RIOK3
AC018410.2,LINC02436
HNF1B,MEGF9
AC046134.2,AC099535.2
AC066613.1,LINC02389
AC025470.2,AC116552.1
PLCL2,LINC02551
PPIB,PPCDC
AC073878.1,AC243830.1
AC006460.1,ARSF
POU5F1B,AL135934.1
PDCD6IP,ARHGAP21
ZNF704,AC073389.1
PCP4,PSMC3
AC112229.2,LINC00333
AC092625.1,AL079338.1
AC027682.1,NUP188
AC079384.1,BTBD10
PHOX2B,EMC6
AL162424.1,AC137735.2
MAP6,Z98752.4
ADAM18,AGAP5
POTEC,AC005911.1
UMOD,AP001893.3
EML6,AC009185.1
SLC16A3,AC108463.3
SMCO3,TYK2
CORO1B,SNAPC1
GHSR,DNAJC13
LINC00879,LINC01283
AL355597.1,KY
AC087190.2,AL078602.1
AL353774.1,YTHDF3-AS1
SERTM1,ZNF354C
FASTKD3,LYPD8
CLPS,KIF4A
TAB2-AS1,TXN2
NHLRC1,IGF2BP2
RPN2,AL135787.1
TMEM125,KCNMB2
AC131211.1,ADGRE2
AC013549.1,Z82186.1
AC097375.5,IFNGR2
AC017002.6,AL133372.2
HOXA7,LGALS13
LINC00987,GCN1
AL645939.4,AC010320.4
AC124319.2,CISTR
KPNA3,AC069503.1
MRPL39,AL023581.2
AC147651.2,USPL1
AC018695.2,KIF1C
STXBP3,GPKOW
AC090377.1,AC093802.1
AC138150.1,SMARCA4
SPATA5L1,AC090164.2
LINC01689,AC010203.2
CYYR1,LHCGR
LINC01346,RAC3
AC008569.1,BLNK
TNN,RITA1
POU3F1,BAIAP2L2
AL136982.3,AC116049.2
THAP5,WFDC3
AL358472.2,AC024075.1
SLC40A1,CLDN20
AC005682.2,C5
AL513008.1,ACSL6
HOXC10,FMO5
LINC01052,ZNF268
AC100808.1,EIF4ENIF1
NDUFA9,FPR1
LRFN3,TMTC2
AC016229.1,JAM2
C1orf174,NAPA
CHMP4B,AC117461.1
AC012603.1,CTSZ
LINC01632,TMCO1
AC127540.1,RAB5C
PTCSC3,SLC19A2
AC068308.1,AC010642.2
FAM180B,LINC01238
LINC01500,AC011124.1
AC078962.1,TMEM221
RSPH3,AKNA
AL138957.1,LAIR1
MRPS23,FAM50A
TNNI3,CEP128
EGFL8,SLN
AL445465.2,AC006043.1
LINC01978,TBPL1
LINC01081,DUSP15
NEXN,AC021739.3
AL731553.1,ZDHHC15
CCNT2,PLCD4
ATP8B3,AL118508.1
AP001631.2,TAS2R4
AC013733.1,TMEM38B
AMBP,MIR210HG
AL022396.1,AL360267.2
LINC01395,AC108863.2
LILRB1,DSG3
AC079177.1,CTNS
RINL,TMEM209
TRIAP1,AC036214.4
ILF3,BRWD1-AS2
THEMIS2,SLC22A13
AC024243.1,AC104982.2
JPH3,AC008758.2
AL159978.1,AC022272.1
AC087565.2,AC126773.6
AC020912.1,TMEM80
MPEG1,AC007277.1
BMP6,GLB1L
AL592211.1,AC079790.1
AUP1,AC012184.3
TRIR,DNAJC9-AS1
AC020891.2,DPH5
AC053503.1,HYMAI
TIMMDC1,EFCAB13
LINC01456,OR3A2
OBSCN,SYCE1L
HMGCS1,RPUSD2
AC092198.1,LINC01776
DEDD,PNPT1
PRRX2,AC012508.3
AC000035.1,AC007686.3
AC104971.2,ACOT12
NTN5,APBA3
GDPGP1,AC009063.3
FBP2,FABP3
AC092800.1,FBP1
LINC00592,LINC02197
FAM131A,TMEM189
AC020909.2,ATP2A3
RHBDD3,AL592211.2
CHRNB4,ROCR
AC025508.1,LINC01664
PLUT,CD99L2
RHOXF2,AC007192.2
UCP1,OGFOD2
C12orf43,SBNO2
AC012354.1,AC147651.1
HNRNPM,ZC2HC1B
BFSP2-AS1,ERFE
AL589787.1,RCL1
SOX5-AS1,ARID4A
C17orf75,AC010336.1
HCN2,AC084262.2
ASL,THSD7B
LINC02747,AL021393.1
AP000676.5,AC009139.2
AL049552.2,TEKT3
HOXB-AS1,MPC2
OAS3,WDFY3-AS1
AC007656.4,CHUK
CC2D2A,DYTN
PLEKHH1,AC004241.1
IGLVIVOR22-1,RGMB-AS1
PLA2G10,LRRCC1
HSF2BP,AC012370.1
AC104370.1,LRRC19
NOS2,AL137220.1
AC010654.1,AC005753.1
AC131956.3,LINC02361
LUCAT1,AC021733.2
AC007009.1,AC122719.3
CXCL1,SIRPG
AC074033.1,RPS6KB2-AS1
AL445493.2,POT1
LINC01315,LIX1L-AS1
AL121584.1,AC048341.2
AC109597.2,CRISPLD1
LINC01345,ZNF850
AC116634.1,AC100793.3
AC068418.2,RHEX
MBTPS2,AC090114.2
FAM111A-DT,PCK2
AC098820.1,UBN1
TMEM190,AC078785.1
AC017048.1,AC005606.2
KLF16,RPL14
LTC4S,AC092378.1
AC096669.1,WDR97
AC006058.1,AC122697.1
AF131216.4,AL731577.2
SLC35E1,GPX4
BIRC7,ANKRD54
AC092902.2,AC096711.2
GALNT11,STPG3-AS1
AC091588.2,NHSL2
AC007378.1,BFAR
SLC25A35,AC020779.2
RAB35,AL450998.2
AC092667.1,LINC01942
CUTC,L3MBTL2
AL109935.1,MYLIP
BIRC6-AS1,ATF7
AC092683.2,HECW1
PTPRQ,CYP3A7
LINC01584,ADAM8
VANGL2,IARS2
AC113348.1,AC005064.1
ANKRD31,HAUS1
AC073987.1,ASIC3
RP1L1,RAD52
AC073210.3,LINC02525
WDR27,GLMP
JAGN1,SLC27A5
AC083805.3,SLC25A5
AC040896.1,AC007743.1
TAS2R31,ZNF765
TAPBPL,METTL14-DT
LINC02450,LRRC8C
PYM1,SPANXN3
LINC01144,AL080273.1
AL138812.1,AC010649.1
LINC02651,AL049552.2
DENND11,AC002558.2
AL359475.1,LARP4
AL162585.1,AL358154.1
AC010719.1,PSG5
MPZL1,AC091978.1
ASAP1,AC007218.2
AL590814.1,AC107072.2
CYB5D1,LINC02003
AC010273.2,CDON
AGAP4,TRIM77
AL035446.2,VN1R1
GNL3L,MAP3K8
USP12-AS2,EHMT1
AC104521.1,EMD
AC004596.1,EHD4
AC104076.1,ANKRD31
TMEM130,ZNF671
DVL1,PREB
AC003101.2,AC011491.3
PARD6G,PXDNL
AL359643.3,AC024909.1
LDLRAD1,CRLF2
AC022210.2,AC007663.3
AL031432.5,SCNN1A
LY6E,AC005034.6
DLG5,CLHC1
AC093639.1,PARP11
AC010547.3,LINC02803
AC112254.1,LINC00115
AL132712.2,AL671883.3
AL035701.1,AC005703.4
AC099521.1,LINC02334
AC092484.1,PCDH12
AC099487.1,AL022476.1
CLEC18C,ZNF66
ADAM21,ZNFX1
SIGLEC15,SLC16A11
DNAH6,AL022322.1
F2R,ATP2A1
AL354674.1,CDKAL1
AL158070.1,CCNK
OR52E4,MOV10
AC087260.1,MFSD14A
AL596442.2,AC114956.3
AL359238.1,TP53RK
FAM32A,CCDC144NL
LINC00494,ZNF443
AL355773.1,AC096667.1
AP006219.3,AC084724.1
SLC43A3,ZNF121
AC073336.1,RASGRP4
IL12B,AL691447.2
AC011595.1,DTNA
C3orf79,LINC02681
SMIM14,HMCES
AF129075.1,DROSHA
LPXN,STAM-AS1
GDF9,AC110760.1
AP005136.4,AL136442.1
OR13C3,OMA1
SHISA8,RAB26
GSN-AS1,OCLN
AC087289.4,AC021723.2
AC007114.1,AF228727.1
ATP10B,AC013472.3
RDH16,PPIB
SAMSN1-AS1,SCARF1
SLC14A1,NTPCR
AL512656.1,SMOX
OR2S2,LINC01903
LINC02230,AC096639.1
DDB1,AC083880.1
AC125494.3,COL6A6
CLEC5A,DCP1B
AC108471.2,JSRP1
LINC01761,AC007656.2
IFI27,AC034102.5
CBFA2T2,AL035467.2
MLH3,AC022087.1
GRIN1,AC105383.1
CECR2,AC064871.2
AC122688.5,CCDC84-DT
AC078909.2,GCC2
GLYCTK,CYP27C1
AC003985.1,AL139232.1
EPHX3,SMIM27
H2BFWT,NCOR1
GAD2,MRC2
AC002451.1,C6orf201
TMEM250,AC007314.1
AC243562.3,AP000248.1
LDB1,AC066613.2
MTRNR2L4,GPAM
AC011306.1,CBX7
ID2-AS1,ARFGAP2
AC004069.1,CCDC34
LIX1L-AS1,PRB2
AC005479.2,KBTBD3
PMPCA,AC079834.2
UBXN2A,ONECUT1
TUSC1,C3orf35
AL360169.3,AC008459.1
SHBG,EBLN3P
SLC35G5,WDR4
AL162385.1,KCNAB2
LINC00598,AL356356.1
MCUR1,OR2AJ1
KDM4D,AC244093.5
C15orf39,IQCJ
AC100810.7,IQGAP2
AC090506.1,PLCXD1
BPY2,ATP10A
AC079848.1,ACOX1
MYMK,TMEM238
TMEM19,HIGD1C
SPRY3,RAB32
AC098656.1,NCKAP5
RAET1L,AC007216.2
SAMD11,MUS81
LINC01216,FAM114A1
OR4A16,MED24
AL512643.1,C2orf83
AP005131.6,LINC00602
LINC00492,HEATR4
IQCJ-SCHIP1-AS1,AC092803.1
ADAMTS9,TMEM106A
PAXIP1-AS2,AC020558.1
CCDC96,KCNN4
AL353612.1,LINC02280
EPOR,FLJ45513
BISPR,CNOT1
KDM5C-IT1,PLET1
ZNF547,POLR1B
AC108102.1,AL137077.2
ZNF805,AC127070.2
CT45A1,AC066580.1
RPUSD4,AC002480.2
AC011933.3,AC016027.2
LINC02458,TOPBP1
GOLGA8H,AC105046.1
AC130456.1,ZNF608
AC121764.3,WDR78
KRT72,ESRRA
AC005695.2,MPP3
AC012640.3,LINC00324
AC080188.1,PKIB
AC100835.2,BPIFB1
CHD1L,LINC01116
SEMA6B,NRP2
AC093904.4,SMARCE1
COG7,POMT2
ZBED1,DNAH10
PRAP1,PANX1
AC092070.4,MIIP
ZNF808,AC044810.2
GPAT4,AC092718.6
CAMTA2,BMERB1
AC027237.2,NDUFAB1
AC025181.2,CRISPLD2
AL163973.2,CEBPA-DT
ZNF280B,SAFB2
FAM183A,SST
LILRA1,AC005703.7
AP001057.1,TGM3
ZNRF3-IT1,MALRD1
AC097382.1,ANKRD16
LINC02707,MAP4K3
HOXD3,MACORIS
AC097173.2,AC107214.1
OR6C4,MYCNOS
FAM221B,AL451047.1
KDM4A-AS1,AC090983.1
TRIML1,ITGB2
ENTPD1,PHLPP1
AC232271.1,DAPK1
ST3GAL4,TMC5
ATP11C,SHLD1
AC008906.2,AC010618.3
AC104664.1,LINC01550
AC009121.3,AC018643.1
ZNF426,FO393414.3
PDCD11,AC145124.1
AC116611.1,SCML4
AL020997.5,LINC01591
AC093510.1,SPIN2A
AL590093.1,AC026347.1
TRIP4,GPC3
RASSF3,PPP1R3F
AC079807.1,AC008764.2
SPINK5,AC069213.1
AC104506.1,LINC01213
AL133492.1,TMEM185A
LINC01546,CCNT1
LINC02508,PLXDC1
AC068831.6,SESTD1
FADS1,AC015871.1
AL390071.1,AL590822.2
AC005064.1,AC015914.1
AC006480.2,AL022323.3
AC104825.1,PLEKHA5
GDF15,GPATCH1
PRAMEF9,C13orf42
FOXN3-AS2,CCND1
AL391361.2,AC011092.3
FAM220A,IL31RA
AADAC,LINC00211
TNFRSF13C,C1orf94
UCHL3,RETREG3
AC068733.3,AL163541.1
TNK2,SHISAL2A
XCL1,CLPP
AC006974.1,LINC02201
SMURF1,CMIP
CPA4,PRR29-AS1
CCNB1IP1,AC092159.1
EMX2,LRAT
AL162586.1,AL365181.4
IQCF3,ELP5
AL139234.1,LINC01340
AL512655.1,AC090403.1
HOXC9,NAXD
MYO18A,AC109129.1
AC074124.1,TM9SF3
AL162726.1,AC011472.4
AC069503.4,NABP1
AC008406.3,CLEC19A
AL356234.3,CALB1
AC110609.1,CEP295
NECTIN1-AS1,SELENOM
MAP1LC3B2,MPND
CCL3,ZNF727
AL589669.1,ANKRD13A
GPANK1,ZNF394
RPS23,MARVELD1
CMTM3,AC010624.3
AC019080.6,LINC01569
COQ10A,ANKS1B
Z80897.2,AC018731.1
AC097654.1,AC006480.2
FOXP1-AS1,AC104407.1
UTP14A,MRPL12
RXYLT1-AS1,SLC25A6
ZNF430,C19orf47
LINC01305,AC018946.1
BEX2,LINC02756
LINC00467,AC008770.3
AL160410.1,TTLL7
SERPINA3,WDR18
GFOD2,AC006150.1
ZNF484,AC254562.2
TMEM39B,DDIT3
KLHL12,AC174065.1
LINC00871,PPP1R12A-AS1
PGLYRP2,P3H4
FAM83B,F8A1
AL359382.2,UFD1
FAHD1,LINC01214
ZNF883,MED19
LINC02003,PUF60
FAM185A,AL158167.1
LINC00251,AC026888.1
MAP3K14-AS1,KIF3B
AC060809.1,CCDC184
AC026462.3,CFAP65
AC018529.1,RAI2
SPATA48,ZNF485
CYP24A1,PTPN22
AC005476.2,DCSTAMP
OR6C75,C8orf89
AL133215.2,MRPS24
SPRTN,STBD1
AC092718.9,LRCH2
AC010982.2,EEF1E1
FZD4-DT,LINC01203
AL050327.1,AL645608.7
SLC1A7,AC026770.1
AC083906.3,TXNDC12
AC010468.2,AC093512.2
Z93403.1,AL132857.1
TAF11L2,YEATS4
AC097639.1,COPS9
BIK,TBC1D10C
AC008734.2,IDO1
AL161912.1,A2M
AC023421.2,AC020611.2
AC106865.2,AL080250.1
RINT1,TELO2
PLG,PPFIA1
AL590399.3,AL355388.3
AC114296.1,THRSP
IL22,MTX3
AL590286.2,UBN2
TSPAN10,NEURL1B
AC007638.2,LINC01950
AL049820.1,FMC1
AC096733.1,SLC30A7
AC100778.2,SPNS3
FOLR2,FH
LINC02472,RMDN2
AC099550.1,CMTM3
AC009065.6,LINC01151
AC098872.1,RINL
AC022079.2,AC091151.5
AC012629.2,PLPPR5
AL031283.1,AC017091.1
COL4A1,AC095030.1
KDM4E,CKMT2
MBD3L4,SYNDIG1L
AC117945.2,AL450992.2
ETDC,AC007391.3
TRAJ59,AL133247.1
AP001189.1,KHDC3L
SPATA31D3,APCDD1L
SPATA31A5,C9orf57
KRTAP2-3,ZW10
DEFB115,UQCRC1
OR6Q1,AL365181.1
AC009336.1,AL450307.1
AC013644.1,TUBB4B
LINC01809,COQ8A
APOBEC3B,AL390061.1
HOXA2,COLCA1
AC098680.1,CLEC14A
SRY,PARM1
LINC02514,NOP58
FAM138F,HLA-B
FP475955.2,SGPP1
PAGE5,GDI2
SORCS3-AS1,PATZ1
MIR222HG,AC021851.1
C11orf88,LINC01142
AC005998.1,ZNF419
AC004672.2,AC092353.1
ZFP1,PLXNA2
LINC02741,E2F1
AC078788.2,RGL4
AC093734.1,CD5
IRGM,ZNF500
APOBEC4,AKR1C3
AL355974.2,LINC02408
CASQ1,TINF2
AC018511.2,AL121935.1
AC104984.5,MAPK1IP1L
FAM182B,ZNF593
AC244093.5,AL137003.1
LINC01152,IGSF6
AL451007.3,PROCR
AC003070.2,TMEM101
TTC30B,LNP1
MRPL4,ADIPOR2
AC244517.11,AC008011.2
AL121929.3,AC104521.1
AC010642.2,ERO1B
AC105180.1,MPV17L
LINC02552,ASAP3
AC131182.1,AC106793.1
AL035658.1,SACS-AS1
AC016575.2,TMEM68
AC130888.1,SLC9B2
YTHDF3-AS1,NDP
MARK4,SCARF2
NANOGP11,HILPDA
UGT2B7,ASS1
AL031687.1,SDF2L1
LINC01654,EFCAB1
AC104453.1,DDX24
SLC2A6,RPGRIP1
AL096870.8,DYRK4
ZNF227,AC245041.2
ZNF30,LYST
LINC02334,C17orf97
ZNF317,IL11RA
ANKRD62P1-PARP4P3,SLC25A35
AC108925.1,DZIP1
IGFLR1,A2ML1
MSANTD1,AL034427.1
AL359764.1,NDRG3
AL137856.1,PSMD2
UPK3A,ATP6V1A
U91328.1,MIEF1
DEFB134,AC023421.2
AL008730.1,SS18L1
AC083880.1,LEMD1
KRT86,AC016931.1
AC096637.2,AP001372.1
AC007881.3,TIMM9
ARHGEF7-AS1,AL121899.1
AC114808.2,AF127577.2
AC011196.1,AL606753.2
LINC01510,AL353648.1
FP236383.4,LINC02191
AC004448.1,C1orf43
TEX19,AL139289.2
KIR2DL1,OTUD5
ZBED5-AS1,ERICH6B
LMBRD1,IGFL2-AS1
AC092447.4,NBPF9
RAD21-AS1,ERF
AC020658.3,FAM204A
REC8,CCDC107
AC084291.1,SLC10A7
AP001178.3,TRA2B
AL355488.1,ACER1
ARAP1-AS2,AC087203.3
PIN4,COQ3
AC011841.1,AC016575.1
AC067863.1,AC010201.2
AC004875.1,C2orf91
GSDMD,SPIRE1
AL158152.1,AC069120.1
AL135787.1,C6orf118
UFSP1,MMP24OS
POLR3K,LINC01135
BFSP1,SLC9A2
ALKBH1,PICALM
HCRT,AL356804.1
AC012442.2,CABLES2
FCER1G,AL603840.1
AC008055.2,AC024475.3
AC091938.1,RUNDC3A-AS1
CEACAM4,NDUFS5
MSGN1,EMG1
B3GALT2,AC107021.1
AC011773.3,RYK
AL449403.1,ENDOG
AC022695.2,CFAP52
AC010511.1,VAV1
AC103563.7,AL365226.1
AL139082.1,AC105094.2
HCG9,AL109840.2
AC107208.1,IGSF21
CPAMD8,GLUD1
TMEM30B,UBE2R2-AS1
RALGPS2,ZFP30
DOK4,AL360015.1
AC104118.1,DYNC1H1
AC135048.3,OCIAD2
DLG5-AS1,AL118511.4
AP001065.4,AC006115.2
AC100823.1,CD6
IRAIN,ZNF618
AC006059.1,AC105940.2
RAPGEFL1,LINC01643
UROD,WASF3-AS1
TIMM10,TBC1D3L
PHRF1,CCDC73
VEPH1,C1orf21
RASEF,BTRC
SPAG11B,DNMBP-AS1
WDTC1,RPS10-NUDT3
FTSJ1,TMEM150A
AP001619.1,LAMA1
AP001994.2,SPATS1
AC016587.1,C16orf96
ADAMTS6,KANTR
AL133167.1,AC018442.2
AL355337.1,AC004477.1
GRID1-AS1,TNIP1
AL391650.1,PLXNA4
AC010501.2,INTS1
AL021918.4,AC012213.4
LINC00297,SNRK
PROSER2-AS1,AC093249.6
CYP2A13,AC245140.2
AL035420.3,AC100830.1
AC114498.1,ARFGEF1
MTNR1B,KCNQ3
LINC02264,PTPN12
AC068756.1,AC064836.3
NOL11,ZNF710
AC005100.2,GABRA2
AC012640.2,AC068473.5
AC008443.9,BMPR1A
AL035411.3,RPAP2
RER1,SCLT1
GPT,MPI
ZNF764,CENPE
PTPRA,AGTRAP
AL035425.1,AC025244.1
FP236383.5,TMEM11
ISX,DPYS
AC117503.5,AL078621.4
HERC6,GLG1
ABHD12,LINC01338
AP000553.2,AL359764.2
NCF4,ETNK2
AC117569.1,AC089983.1
C7orf33,ZNF536
ST6GAL2-IT1,AL591002.1
AP003392.3,VPS28
AC040174.1,RNPEPL1
AC010974.1,NPEPPS
AC005616.1,TASOR2
SLC31A1,EGOT
CTSH,ERVMER61-1
VWA3B,TMPRSS11A
IL26,HIRA
SHANK2-AS3,ATG4A
SUPV3L1,MIR4713HG
LINC02468,LSM3
AC010168.1,PIK3C3
LINC01489,KIF20B
HDAC1,TSC22D1
AL844908.2,NUP43
GBX2,AC011825.4
SLC25A13,P3H1
SHH,MORC4
PCDH20,AC079768.4
AL138731.1,AL109653.3
NRTN,RGS6
AP000759.1,TWIST2
AL022334.2,ATP6AP1
AL928596.1,AC005592.1
AC012309.2,AC096576.6
AC010883.2,RPH3AL
CBWD3,SHARPIN
AC097375.3,XKRX
SEMA3F,GGA3
CCKAR,ELOVL1
AP4B1-AS1,ITPR1
RNASE11,AC093639.1
DAAM1,SDF2
MOAP1,CAVIN4
AC021683.6,AC100803.4
AC234917.3,KLHDC1
AC003965.1,LINC01885
SAMD15,KANSL1L
RNF38,AL451007.3
AC018904.2,DPY30
GGTLC3,ADAM32
ARHGAP5-AS1,RFX2
AL137001.2,CCDC142
MFSD14B,FILIP1
FSCB,AC005856.1
AC008393.1,AC080013.1
PVRIG,AC008440.1
LMBR1L,ADSL
AC055878.1,DMAP1
CPQ,AC091534.1
JARID2-AS1,TUFM
AC034111.2,ADA2
FRAT2,IGSF21-AS1
CTRL,AL049812.2
OR8D2,AC079352.1
ZNF366,HLA-DPB1
AC140125.3,AC104135.1
PITPNB,SH3PXD2A-AS1
AC005580.1,ZNF644
AL158055.1,TPMT
CCDC120,NRIR
AC134312.5,AC106795.2
AL354824.1,NOL4L
KLLN,EDRF1-DT
ZNF440,CCDC15
LINC02033,NLRP14
SMIM35,PZP
AC022098.4,IQGAP3
SNHG31,AC010504.1
AL137003.1,ASCL1
MMP23B,LY6E-DT
AL512308.1,GAREM1
AC007114.2,HAUS4
AC093512.2,AC021054.1
ASPA,NDUFB4
AL162726.4,ZNF764
ZNF491,VPS13B-DT
ARL6IP4,TSEN34
AC111194.1,VPS25
FCN2,RCE1
C8G,ERVH48-1
LINC01544,EHHADH
LINC02206,NRK
AC006058.2,PYDC1
MEOX1,AC005165.3
BACE1,LINC01257
DNASE1L3,AC010884.2
AC005342.1,AP000753.2
AC005209.1,AP004606.1
ZNF837,VEPH1
ELOVL6,CYP4Z1
AL357054.4,DMXL1
LIPH,CELF2-DT
TMC3-AS1,FIGNL2-DT
AC022413.2,ALKBH2
AC209154.1,LINC02338
EPSTI1,LINC01123
TPX2,NUSAP1
LINC02564,MAPK11
NSD1,ECT2
SEMA3B-AS1,SPATA17
AL133355.1,AL158055.1
AC138207.4,IRF9
SPINT4,PPIP5K2
AC020763.1,TERF2IP
AL845472.1,SYCE2
CDC20,IL1RAPL2
GALR2,AL137804.1
APOO,AMMECR1L
AC017000.1,AL662884.5
PSAPL1,SPAG4
AC025188.1,FBXO25
CHDH,AC008627.1
XIRP2,CASTOR3
AC108479.3,OXSM
AL121910.1,ADAP2
ATXN1,LINC01491
SLC43A2,NUCB1
AC130814.1,FERMT1
UBR5-AS1,ST8SIA6
