bmi_<20,bmi_20-25,bmi_25-30,bmi_30+
AL691482.3,AC022217.3,LINC01499,P2RY8
AL162726.1,TSPAN14,PPOX,SLC41A1
SPATA31D1,PSME3,AL354743.2,ZNF765
SPATA31D3,PTPN2,ZBTB32,LAMA2
SPATA31D4,AL023806.1,AL136221.1,DACH1
LINC00708,AC100835.1,ADRA2B,TMEM167B
FOXB2,LINC02646,LAMA3,FRY-AS1
AL596211.1,RPP38,AC008969.2,AC007749.2
AL713866.1,KIAA1211,LINC00184,AC239860.4
AL713965.1,CREB3L4,OC90,AC009690.2
LINC01696,PPP1R14C,TCF7L1,CSF2RA
AC135068.9,VEZT,KIAA0513,AC004477.1
GUCA1A,VPS13A,AL008638.1,LINC00997
AL365205.3,TRIM52,XPNPEP3,DNAH2
AL096814.1,CHPT1,AC137834.2,LINC01409
TPD52L3,NUP50-DT,AP001464.1,PDE4C
AL451127.1,C2CD4D,AC016995.1,ATP2C1
HIST1H2BM,ZNF668,AL391056.1,ZNF805
LGALS7,AL592078.2,AC011921.1,B3GNT5
PDHA2,TBC1D23,UBE2L5,RNF31
Z82198.2,NBAT1,KCTD2,NDEL1
IGLCOR22-1,VWA8-AS1,PCCA-AS1,XPOT
BX005132.1,AC244517.2,AL355361.1,MPPE1
Z98747.1,ZXDB,CRIPT,CANT1
CDY2B,METTL2B,AP000753.1,AC092142.1
AC010723.1,CLDN20,TMEM199,SP100
VCY,CRABP2,AC068535.2,WDR35
AC020891.3,PIF1,FOXI3,AC013652.1
PRYP3,C6orf62,AL122034.1,MRVI1
TTTY6,AC009118.3,AC139769.2,HEMK1
TTTY5,LINC01712,MAP9,ELOVL4
RBMY1F,ZBTB2,LINC01952,AC023403.1
AL645608.8,CCDC186,AL138701.2,AC068790.7
TTTY3,WNT5A-AS1,CLUAP1,MROH8
FAM224A,AC079296.1,SLC11A2,ENC1
RBMY1E,NOS2,AC005229.4,MRPL47
TSPY10,SUPT5H,NPIPB13,SLFN5
AC100825.1,CLCA4-AS1,TMEM185A,AL035071.2
TTTY3B,KIDINS220,AADAT,FBXW2
AC021713.1,CLMP,PRR19,FAM9B
TTTY9B,C2orf81,AP003692.1,EFCAB14
RBMY1D,CATSPERE,JAK3,AP000704.1
CDY1,AC007731.5,AC131934.1,REEP5
BPY2B,FUT6,MYL3,C13orf46
TTTY17B,MANSC4,AC099754.1,AC016907.2
BPY2,ERICH1,LMTK3,SMYD4
TTTY17A,OSGIN2,AL355076.2,DHX37
AC008175.1,CINP,FMO1,AP003390.1
RBMY1J,AL606468.1,LGALSL-DT,LINC02591
MTRNR2L13,TMEM262,ARL6IP6,EXTL2
AC171558.3,PCDHGA1,GNA13,AC026367.2
AC136352.2,ERLIN1,CCT7,C1orf105
AC233755.1,TSPAN33,PPP1R3F,ZNF180
AC233755.2,FBXO48,LRTM1,C8orf37
LIF-AS1,SLC30A8,AC005909.1,ZNF23
AC023442.2,CCDC168,NPS,CDCP1
AC233992.1,TUT7,NELFE,CPEB1
AC105219.2,ZBED5,CCAR1,IGLON5
OR4X1,C8orf87,AC010789.1,AC026894.1
LINC01438,UCP2,ERVH-1,ZBED9
TTTY6B,MAFTRR,CST1,ZBTB2
SPATA31A5,RPAP2,TANK,ASB1
AL773545.1,AC011773.4,AP001469.3,NKAIN3-IT1
FAM74A1,EIF4E,BAD,DACT3-AS1
AC126323.3,USP44,CHRM2,RAB13
LINC01015,ZW10,KAT5,VTA1
TRBV29OR9-2,PPP1R3B,LINC01787,LINC02742
TRBV25OR9-2,TUBG1,GPR1,GATD3B
TRBV24OR9-2,AC022364.1,TMEM222,SCX
TRBV23OR9-2,RASL11B,LINC01320,RALB
TRBV22OR9-2,AL161457.2,TNIP2,PIM3
AC027243.1,SOCS5,AC121493.1,AC099778.1
TRBV20OR9-2,AL356740.1,AC069544.1,LRRC3B
KRTAP15-1,ERO1B,CHMP4A,AC103974.1
KRTAP13-4,C16orf70,SATB2-AS1,PLPPR5
KRTAP13-1,ZNF229,AC008946.1,FCRL4
KRTAP20-3,VASH1,TEN1,AC120036.4
KRTAP20-2,ZNF552,TIGD6,GMNN
KRTAP6-3,NPHP4,LINC01705,NSUN7
OR2T5,LINC00601,MRPL13,IKZF2
AL590483.2,CD8A,AC007448.5,S100A6
OR2G2,AC011445.1,AC060234.3,ISY1
TRBV21OR9-2,HRH2,AL358473.2,RAB11FIP5
SPHAR,ZAR1,LINC02736,KRT8
AC096644.3,WDFY3-AS2,AL117382.1,FAM104A
AL359979.2,AC138331.1,PCAT4,USP39
AL356361.3,TEX10,LINC02266,ZFHX4-AS1
AL583825.1,MTRES1,AC008752.1,DFFB
HIST1H2BA,ANAPC4,NCF1,SCN3B
AL160400.1,FSTL3,AC137561.1,TOMM40L
AC011998.3,TXNDC11,AC007368.1,CNOT3
AC020595.1,CNTNAP2,AC008080.3,CATSPERG
AC107464.2,AL158832.2,AC060814.5,AC093206.1
SPATA31A7,NFKBIZ,LINC01293,ACD
AC024270.3,GPR142,CASC23,AQP11
HDGFL1,RIDA,KRT28,SDCBP2-AS1
AL158198.2,AL353768.2,AL357673.2,METTL9
KAAG1,AC093866.1,AL162424.1,ZCCHC10
AC107976.1,AL117336.1,AL355482.2,ALDH1L2
AC090985.2,LINC00314,AL161912.1,AC022517.1
KRTAP20-1,COPG1,AC068228.1,AL590550.1
KRTAP22-1,AC084782.3,AL356276.1,WDR97
AL355526.1,BACH1-IT2,AL355990.1,SCN2B
TGFB2-OT1,AC010501.2,GLYATL1B,RCBTB2
AC012229.1,ALDH4A1,FGB,PDCD6IP
AP001625.1,HAAO,SMIM33,NDP
IQCF6,SLC38A10,SPEM3,STEAP1
AC091544.7,HDAC10,AC108477.1,ZNF268
AL365214.4,POU5F1B,PRY,AC010494.1
COL18A1-AS2,PACSIN3,FP325330.2,AC099343.2
BX322559.1,IL3RA,AC213203.1,MCMBP
AL133499.1,AC243829.1,PRPS1L1,RNF125
AP001063.1,BMP3,KLHDC7A,ERF
KRTAP12-1,SMARCA1,AC008063.1,AC026367.3
AC002464.1,CDC5L,SLC9C2,SPDYA
AC012070.1,WDR74,LINC02028,ZFHX2-AS1
TAAR5,AC015712.2,CDC26,PLSCR2
OR2A4,CNOT10,GNB1L,ZNF212
OR10Z1,OR5H14,COIL,AP000692.1
CD1E,METTL4,AC026336.2,CELSR2
APCS,AL049840.3,LINC01679,ZNF93
OR6K6,WDR92,CBX5,RAMACL
OR13D1,VIRMA,ALG9,SRP14-AS1
LINC01505-1,PPP2R2D,MORN3,GGT1
OR13C8,PTGDR,Z83745.1,TMSB4Y
OR13F1,NDST4,AL353596.1,FBXO30
AL583809.1,ASTN2-AS1,AC007001.1,C8orf76
AC013727.1,ZSCAN23,CCDC148,RCC2
AL133319.1,CHST1,CYTIP,GLS2
AC093326.2,AC005034.5,AP006547.1,ABHD17A
AC004817.2,AC079336.4,AL589765.6,ERCC5
AL359792.1,C12orf66,SPATC1L,GIT1
AL391336.1,REEP1,CASD1,U73169.1
AL135746.1,SLC9A1,MTHFSD,C7orf50
LINC02329,AC104590.1,DPYD-IT1,PLGRKT
AL035694.1,CCDC117,S100A13,DRICH1
AF111169.1,AL392023.1,LINC02196,AC114316.1
AP006748.2,VMAC,KLHL29,BDH2
MBL2,DDN,TLNRD1,CCDC47
AL136982.7,AC007878.1,TRIM52,ZNF358
LINC01875,ANAPC1,POLE3,SUN2
TAAR1,ZNF136,YY2,TRIM41
AL390730.1,ARRDC2,PSME3,EDEM1
AL162427.1,AC024267.6,AC005220.1,PAK1IP1
H2BFS,GRWD1,AC117481.1,LINC00575
CRYAA,RAP1GDS1,WRAP73,BOK
AP001615.1,KCNC2,DENND1C,DCDC2
LINC00112,ADGRA2,FBXO40,AP006295.1
NEUROG3,TRIOBP,RALGAPB,SERP2
TRAJ30,AL357500.1,ANAPC1,ILF3-DT
AL132855.1,TIGD6,PSMB1,TOX4
TRAJ1,AL390728.5,AC087292.1,ABITRAM
TRAJ2,NKX2-1,PWWP2A,AL035587.1
TRAJ3,AC093677.3,AL162497.1,PRR5
TRAJ4,FAM187B,AC046134.2,ADGRF3
TRAJ5,TG,AC106791.1,RPUSD4
KRTAP12-2,AC148477.2,HSPB9,ZNF282
KRTAP12-4,AC016026.2,C16orf71,LINC01859
KRTAP10-6,AC025253.2,TOLLIP-AS1,HACL1
AL590381.1,AC026471.4,AC006504.1,AC011405.1
KRTAP10-3,TMEM234,MMEL1,ZNF550
KRTAP10-2,PPIG,ZBTB8OS,RHOBTB1
KRTAP10-1,NRG4,AC022168.1,STK11IP
AL358613.1,RIC1,NFE2,GBP6
AL589166.1,ZNF71,CASP14,TMEM144
LINC00254,PAXIP1-AS2,GGT1,TAS2R4
AC120498.6,AL356056.2,GRTP1,TDRP
AC120498.3,LTB4R2,AC005871.2,ZNF441
KRTAP10-8,KCTD13,SLC44A2,PAN2
KRTAP10-7,LLPH-DT,ELP5,HAND2-AS1
KRTAP10-5,NUDT19,AC026427.1,SNX3
TRAJ6,GGACT,CIB3,MAFF
TRAJ7,AC009097.4,STAM2,AC008496.2
TRAJ8,AC020658.3,LINC02067,LINC01503
TRAJ9,Z92544.1,LINC02733,M6PR
TRAJ10,LINC00905,SLC2A5,CPNE3
TRAJ11,LINC02575,PCDHB3,ZFP41
TRAJ12,SPPL2A,AL512590.3,AC005726.1
TRAJ14,HNRNPA1L2,FOXJ1,ZC2HC1B
TRAJ16,AL359643.3,AC026470.2,RBIS
LINC01866,ARL8B,CACNA2D2,ZFP3
TRAJ29,RBMS3-AS2,MAP1S,AC023355.1
AL390730.2,IQCC,METTL4,SUPT7L
FAM138E,UBE2D4,EXOSC4,PRKCA-AS1
AC026523.3,AC079793.1,B4GALT7,AC078923.1
AC009432.1,KCTD4,UBE3B,RPL13
AC015722.1,JUP,AL118511.4,AC008629.1
Z98880.1,LYPLAL1-DT,SHROOM3,STON1
IGKV1OR2-9,FRMD4A,AC090971.2,CLCN2
IGKV2OR2-7D,PSENEN,AC243830.2,SATB1
AC012307.1,FAM98C,AL355297.3,C6orf136
IGKV2OR2-10,RPL6,HTR7,HARS2
LINC00163,PSMG2,LRP5,IER3
GPR25,CCDC58,RNF213-AS1,ASS1
AC119427.1,LINC02585,LINC02756,PPIH
IL17A,RBAK,AP001363.2,PPDPF
AC135068.8,DNAJB8-AS1,AL157832.2,RPL31
AC135068.7,C14orf28,AL031687.1,LINC01993
IGHD1OR15-1B,WDR13,AC004593.2,MKRN2
IGHD2OR15-2B,SH2D3A,PRG3,MFAP1
IGHD4OR15-4A,AC053503.5,AC007795.1,AC245884.1
IGHD5OR15-5A,FZD10,LINC01565,DDX51
IGHV3OR15-7,CDCA4,AC012507.3,TSG101
OLIG3,RDH16,AL110114.1,PAQR8
IGHD4OR15-4B,ASF1A,NCKAP5L,ZNF774
IGHD5OR15-5B,AL109809.5,NUBP1,RLN1
IGHV1OR15-2,ZNF750,FAM110B,LINC01909
IGHV1OR15-9,SMCHD1,LINC02749,SPTBN5
LINC00226,METTL16,WDR34,G3BP2
AC246787.2,FAM122B,DNASE1L3,AC105339.3
IGHD1OR15-1A,MYO18A,MS4A2,ARMCX5-GPRASP2-1
IGHD2OR15-2A,NUBPL,AL121956.1,AL157829.1
SALRNA3,CCR9,ATP7B,CEP72
LINC02349,AL356740.3,DNAH1,ZBTB34
IGHD3OR15-3B,DAPK1,CA13,RNF182
LINC01803,NRROS,AC004551.1,ZP3
LINC01839,PHPT1,PKIB,EGLN2
AC100836.1,AC127526.5,AP002008.1,TM4SF1
AC104002.1,CYFIP1,AC112770.1,NFIA-AS2
IGHV1OR15-4,LINC00910,STOML2,RAB35
AC087463.3,ZNF501,PSMD4,IPO11
IGHV4OR15-8,AC087284.1,LINC02401,FLACC1
IGHV1OR15-3,LINC01619,AC138207.7,TMEM225B
IGHV1OR15-1,SCAMP1-AS1,RAB8B,CCNB1IP1
AC010760.1,ARMC12,SDHAF4,TUSC3
SPATA31E1,TMEM144,AL512785.1,KCNH1-IT1
AC134981.1,YTHDC1,Z82202.2,PIGZ
AC135068.2,SLFNL1,MS4A1,POM121L2
AC068483.1,AC083906.3,AP001542.3,TM4SF18
AC073257.1,ARV1,AL390719.2,MTHFD2L
AC073409.1,GABRG3,TMEM247,AL352984.1
AC073632.1,FXYD7,NKX6-1,AC003101.1
AC093871.1,SDC1,AC217774.2,TAS2R31
AL031726.1,ALX3,AC105118.1,ADGRA2
AL031726.2,SDHB,LINC00690,AL359091.1
AL162585.1,AC024361.2,AC006455.1,PPIC
POTEB,ITCH-IT1,LINC01147,AC092924.2
DSCR10,C12orf43,AC068946.3,GALE
TEX50,ZMAT4,AC134508.1,MOG
Z97198.1,DCUN1D2,AC138207.5,UQCRB
AL356277.2,AC024619.3,LINC00479,DENND2C
AC093585.1,CDX2,AC016229.1,GOLGA6L4
OR6B3,AP001363.1,LINC01848,UTP20
OR6B2,AC021220.2,AL354993.1,AC005786.3
AC145625.1,OR6N2,AC084880.4,AKAP1
AQP12B,AC004637.1,DDRGK1,POLR3H
AC107079.1,BEND4,HSD3B7,RTEL1
AC018904.2,EDEM2,PDGFB,AC064836.4
SERPINA4,EDARADD,LINC02016,AP002498.1
AL132990.1,LARP6,CASC9,MED1
AL133467.4,AC073311.1,POU2F1,UACA
FP565260.5,DCLRE1A,AC107057.1,SYNDIG1L
FP565260.4,FO393419.2,AC009113.1,TGFBRAP1
C10orf71-AS1,ZNF625,LINC00635,UBE2E3
AC022537.1,LINC01551,BCKDHB,LINC01142
AL512366.1,DTNBP1,TSPAN33,CCDC7
AL137026.2,AC104803.1,BDKRB1,C8orf33
LINC02658,CAMSAP1,SPATA4,MTHFD1
LINC02285,YAP1,LY86,RNF146
AC084781.2,AC008035.1,AC010745.5,TICRR
AL138733.2,C9orf43,LINC02088,ATP5IF1
AC023300.1,AL022238.2,AC023813.3,JKAMP
AC090826.2,AC008543.5,AL161937.1,VDAC2
AC100827.3,BCL3,LINC01450,MAP4K2
AL355497.2,FAM241A,AC108718.1,ZFPM2-AS1
AC048383.1,AL139275.1,HS3ST5,HYPK
AC027237.4,KCNE1B,AC096677.1,CADM2
AL713998.3,LINC00518,LINC01337,RPS6KA1
AL132719.1,MIPEP,RFXAP,EIF3CL
AP001042.2,AC024075.3,AP005209.1,DUS1L
AL049555.1,SPX,CORO2B,SNAI3-AS1
AL590227.1,AC010632.1,AF067845.1,LCAT
AC067747.1,C22orf23,CUL1,AC092574.2
AP000431.1,FOS,NFKB1,MNX1-AS2
AL050303.1,FANCD2OS,SLIT3,TSR2
FP475955.2,AC090644.1,HLA-DMB,UGT8
CRYAA2,NOC4L,MOGAT1,SEMA6A-AS2
AC064799.2,HELLS,AC018529.1,SPANXN3
AL359547.1,AP5S1,DCP1A,SNX16
AP001042.3,AC135050.5,CFAP157,VMA21
AL132796.1,REXO4,AL354864.1,KIAA1958
OR2T29,TTF1,LINC00702,RBMX2
AC138089.1,LENG9,C11orf45,VIM-AS1
OR2M7,TRAM1L1,AL161645.2,TENM2
AL603962.1,AC067773.1,AL023802.1,SNHG15
IGKV3D-25,Z99716.2,HAUS3,AC007384.1
IGKV2D-26,SAPCD1,DNMT3B,MKNK1-AS1
IGKV1D-12,AL449403.1,AC002066.1,DTX3
IGKV1D-13,SYPL1,ZMYM5,ZNF256
IGKV2D-14,ZER1,TIMMDC1,AC130324.1
AC244250.1,YPEL4,AL591069.1,AC084724.1
IGKV1D-16,LINC00395,POP7,AC133550.3
IGKV1D-17,MCM6,DHCR7,NDUFS3
IGKV1D-33,CD2,AL138916.1,CFAP61
IGKV3D-34,ZDHHC11,LSM14A,CLNK
IGKV2D-19,SRD5A3,CUL4A,CHIC2
IGKV3D-20,PTPN11,BARD1,FAM3D-AS1
IGKV6D-21,ZNF391,AC135050.4,AL035658.1
IGKV1D-22,AC010442.1,AP000345.1,AC026780.2
IGKV2D-23,NUDT1,PRSS54,CYB5D1
IGKV2D-24,TBC1D8B,LRRC75B,PCBP2-OT1
IGKV3D-15,ZNF85,VPS26B,AC025366.1
AC245036.5,HMG20A,MAGI2-AS3,PUS3
AC093831.1,AL162718.1,PXT1,PPIP5K2
AC104619.2,MS4A4A,CAPN12,TMA7
AC008753.2,HOOK3,BTG4,NAA60
KIR2DL3,AC093909.4,PIRT,LYPLAL1-AS1
AC135178.2,GRAMD4,ZC3H7A,TFRC
SPDYE4,SPATA5,KLF7,GDPD4
TRBV30,PDCD6IP,HDAC7,TBCEL
PRSS58,UTP20,AC026979.1,LIN37
LINC00421,SNRNP40,AL121757.1,NPY5R
OR2T34,NUDT4B,MEN1,FOXJ2
AL391704.2,DAXX,UQCRQ,AL358944.1
AL157394.1,AC010181.2,IER3,AL359706.1
IGKV1OR9-2,AP005530.1,WDR54,GABPB1-IT1
NKX2-3,IGHV1OR15-6,OR2H2,RNFT2
CSF2,AL160391.1,SS18L2,THAP3
WSPAR,CFAP58-DT,DMAC2,LINC01242
AC129492.2,AL450322.1,CATSPER1,CDIP1
IL3,AC016825.1,LIX1-AS1,AMT
AC116362.2,AC027796.5,AHNAK,SNHG20
AC005324.2,TXNDC2,SEC24B-AS1,JAM3
AL137001.1,TBKBP1,SUPT16H,AC024558.2
IGKV2D-18,AL365258.1,PCNX2,IBA57-DT
FTMT,AL353746.1,TBPL1,AL049870.3
AC008494.2,RORB-AS1,AL359198.1,GPR149
AC024619.2,RPS6KA1,PCYOX1,POMZP3
GCSAML-AS1,CD38,FCRLA,AP005230.1
AL356361.2,IQCG,NIT1,LINC01351
AL606534.3,AC080005.1,AC009117.2,RFPL3S
MT1HL1,AC004148.1,MMACHC,USP1
AC009987.1,RFC5,AC093425.1,AL161935.1
IGKV1D-42,AP003469.4,FAM153A,ZDHHC19
IGKV5-2,TRAPPC8,CABP5,TMEM99
LINC00353,D2HGDH,LINC00994,BTBD18
AC006967.2,AC093323.1,MEGF8,CAVIN4
AC093627.2,AC010336.3,AC087564.1,LTN1
AL356313.1,LINC02617,SCN4B,AP001033.2
LINC00555,AC096554.1,MSN,ZBED1
OR2S2,PLCL2-AS1,AC067930.2,AL158801.3
AL358613.2,AC079298.3,AL136418.1,MMP15
CCL21,AC027088.5,LINC01140,LIG4
CU639417.1,AL035458.2,GPR179,GPR3
CU638689.1,AC100810.7,NOTCH2NLA,DHDDS
LINC00380,ZNF653,AC004816.1,AL031846.2
IGKV4-1,HYAL3,LRRC36,AC016925.3
IGKV1D-27,SHLD3,SELENOT,LINC01323
IGKV2D-28,NEURL2,BACE1,ZNF775
IGKV2D-29,NAA20,AC109454.3,TTC33
IGKV2D-30,AC104564.3,AC090527.3,AC020912.1
IGKV3D-31,SLFN11,C4orf19,PTPN18
IGKV1D-32,CALU,IL12A-AS1,RPS13
PDX1,AC080013.1,DSCC1,AC090204.1
LINC01079,GIMAP1,THORLNC,ZNF354B
AC008669.1,CDRT4,ZNF213,SOX9
IGKV6D-41,AL662797.1,FER1L5,LINC02848
GPR32,ZBTB10,AC240565.1,TMEM59
AC011473.2,CDC26,ATG10,STRADA
AC007952.7,SZT2,AC004477.3,AC079600.3
AC007952.1,FAM169A,CLDN18,MTMR6
AL355803.1,LYSMD1,AC010618.2,EPB41
LINC01670,FYN,AC004765.1,RTKN2
FP236240.1,UNG,AC107068.1,LINC01201
CU639417.5,KBTBD8,PRC1,ZBTB45
AL136961.1,AC005785.1,AC021739.5,FSTL5
AC006007.1,AC244197.2,ILF2,GPR180
AC020914.1,WASL,CASC3,NAB2
AC138028.3,AC012085.2,AC092115.3,CHST10
IGKV3OR2-268,SPRY1,LANCL1,AC106897.1
TEX37,AF111169.2,AL157938.3,BACE2
AC133681.1,AL022069.1,CPSF4L,MRPL32
LINC02034,PXMP4,NUDT9,VWCE
IGKV1OR9-1,DYNC1LI1,PDZD11,SNHG25
TMEM252,SRP54,ANG,CNTFR
SPATA31A3,AC097528.1,TRIM26,C6orf163
AP000431.2,AP4M1,LINC02242,DRD3
AP000477.2,AJ011932.1,DLK2,SYNGR2
AC245128.3,SLC25A40,ACTRT3,ARL6IP4
AL109763.1,AC090912.3,CARD8-AS1,ADAMTSL2
AP000432.1,AC016751.2,DPM2,CXXC1
LINC02573,AC084864.1,SCN11A,RHCG
PRR20G,ATP2B3,STRN3,FSD1
DNAJB8,AC092718.5,AP003472.1,AL033527.3
AC084035.1,LINC01447,LINC01829,TTC3-AS1
LINC01809,KLHL14,PIK3CD-AS2,DHPS
AC022336.2,RBBP4,ETFDH,AC089999.2
HNRNPCL3,AC068418.1,SCRN1,TRUB1
PRAMEF7,LRP2,AC144836.1,NAXD
AP000474.1,AL022328.1,AP003100.2,KCNH7
AL355140.1,AC012508.2,AP004606.1,AL022322.1
AL391987.1,CD14,PPM1M,AC137894.3
AC092142.2,AC073848.1,AP000688.2,RTL9
AC011352.3,RNF135,RBBP4,NSMCE1-DT
HMHB1,ANKRD13A,AC009292.1,AC073571.1
FOXL1,BIRC6-AS1,MED15,JUN
AC136285.2,SATB1-AS1,WDR5B,SPATA2L
AC092327.2,LINC02234,AC117383.1,SHC1
LINC01082,EHD1,SIGLEC1,AC022762.2
AC009154.2,AC079148.1,FAM234B,ID4
IL2,AC109322.1,PMPCA,MLF1
AC093714.1,AL590235.2,ATOX1,SPSB3
AC073626.1,PSMA3-AS1,AP005059.2,ZNF701
AC006159.2,HUNK,LINC00954,AC012213.3
C7orf66,MYL6B,AC016716.2,RCC1L
AL929601.3,AC018752.1,GLRA1,BEX3
OR4K14,CACNG4,AC008525.1,GSDMB
BX072579.1,C20orf197,AC011933.3,LOXL3
AC092159.3,AC104758.2,DHRS4-AS1,AL357079.1
AC114808.2,CLCNKB,HHATL-AS1,PPTC7
AC093772.2,AL645634.1,AL031847.1,AC007938.3
AC117422.1,AC094105.1,GHRH,PARM1
AC055872.2,AC023043.4,AL161797.1,ZNF626
AC003688.2,OR6B1,FATE1,LRRC29
AC008406.2,AL158069.1,AC131649.1,ETNK2
AC022092.1,AC116003.2,AC131159.1,OAZ2
RTL3,AL445668.1,AC078864.1,PRKAR1A
AL513542.1,LINC02216,MZT1,RPIA
LINC00400,AC084871.1,SLC24A1,GSTT2B
LUZP6,ATP2A2,ZNF628,EAF1
AL139081.2,RPL26L1,AL137230.1,LINC00517
LINC00543,LRFN4,AC011472.1,AC006027.1
PRAMEF2,AC084262.1,AC004923.4,ZNF512B
PRR20D,LINC01581,HEYL,LINC01324
PRR20B,SPINK13,PTTG1IP,AC099521.1
PRR20A,SLFNL1-AS1,SLC37A2,DIO2
PRR20C,DLD,IQCA1-AS1,LMF1
AL157817.1,GATC,PRPF6,RAE1
AC090957.1,AC097716.1,ARHGEF10,AL033527.4
PRAMEF5,TMEM139,RFX5,ADIRF-AS1
PRAMEF9,MAP9,TCF20,NSUN5
PRAMEF25,AP005229.2,AC093458.1,ZCCHC4
RFPL4A,AC025756.1,AC092567.1,AL133481.1
PRR20E,LINC00676,BICDL2,CYS1
PRAMEF12,AL357513.1,WASIR1,PERP
PRAMEF17,AL137005.1,RHPN1-AS1,DAPL1
AC243961.1,AC100803.3,AC079949.3,AC015845.2
PRAMEF33,AC105328.1,AF131215.5,CAMK1
AL158141.1,AC110285.4,CCDC121,AC011481.1
FAM236B,ANAPC2,GTF2E1,AQP6
CXorf49,GABRD,AC008147.1,U91328.3
LINC01757,LINC00840,AL359555.1,B3GAT3
Z98257.2,ALG10,AMOTL1,GTPBP8
UTP14C,SDSL,ANKRD16,HPD
OR1D5,AC021269.3,AC005775.1,AC026341.1
LINC01078,AC025576.1,BRAF,FANCC
AL159158.1,AL354956.1,AIFM2,AC006262.1
TAS2R16,TFB1M,AC105916.1,PRRC1
AL590027.1,AC079921.2,AC136489.1,EMP3
IGKV1D-35,TRIM37,AC006355.2,KAT8
IGKV2D-36,C3orf35,TMEM271,CD109
IGKV1D-37,ATE1,BCAR4,EFCAB11
IGKV2D-38,AC016134.1,ITFG2,MEMO1
IGKV1D-39,XPO4,TANGO2,AC003659.1
IGKV2D-40,RBM33,GON7,ZNF311
LMO7DN-IT1,FANCB,STT3B,DTWD1
KRT35,UNC5CL,ZFYVE1,RGPD6
KRT38,TOPAZ1,PCDH9-AS3,RNF166
KRT37,AL354977.2,TRMT2B-AS1,PYGO2
MUC5B-AS1,POLB,HNRNPF,WDR1
AP006285.1,PAQR9-AS1,KDR,SLC9C1
KRTAP5-3,TIGD2,GPRC6A,CORO2A
AC005232.1,AC016596.1,AC022816.1,ZNF669
EVX1,BUD13,RFPL3S,AL357873.1
HOXA10-AS,FABP1,PRRC2A,APOC1
IGHV1OR21-1,SNX14,NFATC2IP,FAM98B
AC068787.3,AC073352.1,TMEM79,IRS1
AC025252.1,ITFG2,AC012363.1,AC048382.5
LINC00362,AC022001.2,CEP295,AL357054.2
LINC00424,AC103808.5,STAC2,MT4
AC079031.2,DCUN1D3,AC133485.7,FAAP100
AC006482.1,CNTFR-AS1,AC008083.2,AC092620.1
AC092306.1,AC016933.1,PRDX3,RBM3
CT47A1,AL161756.1,AC006480.2,LINC00205
CT47A2,AC131235.3,AC138123.1,TTTY13
CT47A3,AC021242.3,TMEM100,LDB1
AC004080.4,TCEAL5,TTC9,AC007216.3
IFNA7,ZNF674-AS1,LINC01511,CRYGS
IFNA4,PSG8,AC107074.1,AC005696.4
IFNA21,LINC00381,F13B,ERAS
IFNB1,AL135791.1,TRIM40,CALR
LINC02667,HTR4,AL024507.2,SNX15
AL358117.1,AL161757.5,GET1,SMIM13
AL499627.2,TPRG1L,ACBD5,UVSSA
LINC01718,LINC01479,OR51I2,FXR2
AL450469.1,AC027644.3,BTN3A1,SEMA3F-AS1
BX640514.1,AC130466.1,HMGCS1,FGF11
KRT36,AL590608.1,BUB3,TEAD3
KRTAP2-3,TMPRSS4,LINC01204,DDHD2
KRTAP2-2,PLEKHA6,COL8A2,AC018680.1
KRTAP2-1,NUFIP2,ZNF862,ATAD1
KRTAP1-3,AL136981.3,NDUFA7,TMPRSS9
KRTAP1-4,MAP6,NR0B1,ARPP19
FOXD1-AS1,AP001453.1,MARVELD1,RIC1
PPY,TTLL7,ADAMTS4,RGS7BP
AC125257.1,AL138689.2,TUFT1,CBR1
KRTAP4-3,AC004839.2,RPS2,USHBP1
KRT13,CDYL,NUB1,CREB3
MIR1-1HG,DPP10-AS3,EFCAB12,INSC
AC106712.1,AC005041.4,MCPH1-AS1,ZBTB48
AC108868.2,AC005291.1,ELOA3,HNF1A-AS1
GPR15,ANKRD40,AC002128.2,ZNF610
OR5K2,PTPRU,AC005803.1,ALDH5A1
OR5K3,RNF139,AL596325.1,LINC00887
OR5K4,MLANA,C1orf74,DGKQ
OR5H2,AC079465.1,BBOX1,AC026803.3
PRR23B,AC079949.5,NEXN-AS1,CUTC
LINC01742,AC000099.1,CENPS,MZT2B
INS,AC022523.1,AL035420.1,AL445493.3
CT47A4,AC004223.2,AL109946.1,SPRYD3
AL162413.1,PEX5L-AS1,AL356961.1,UBALD1
AL135790.1,MAP2K4,SCGB3A1,RPLP1
AL135923.1,ALKBH8,KCNQ1-AS1,SLC12A6
AC068580.2,DLGAP1-AS2,AL355499.1,RAB33B
FAM99B,AF106564.1,WASF3,AC092567.1
AL158147.1,DNAH14,ZNF606,RPS27L
AC079349.1,GHRLOS,OLFML2A,SPRYD4
AC074254.1,AC106798.1,AL158206.1,RPL5
LINC02382,FAM185A,AC103760.1,FAM185A
AC106872.9,TERF1,CDKN3,FAM24B
AL451129.1,AC121757.1,ARNTL2-AS1,AC015967.1
CT47A5,SLC25A12,USP5,NRK
CT47A6,NPFFR1,S1PR1,AC007066.2
CT47A7,ODF2-AS1,TTC23L,FLG-AS1
CT47A8,ZNF800,GPR37,TOMM40
CT47A9,AC036222.1,SPAG8,CDV3
